id,observed_on,time_observed_at,url,image_url,description,num_identification_agreements,latitude,longitude,private_latitude,private_longitude,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
40860916,2020-03-21,2020-03-22 02:57:00 UTC,https://www.inaturalist.org/observations/40860916,https://inaturalist-open-data.s3.amazonaws.com/photos/64779214/medium.jpeg,"I found six Scaphiopus on back roads in Bastrop County (Park Road 1C and Gotier Trace Road) on 3-21-20.   I am posting four iNat records, including this one and three others.  To me they look intermediate between S. hurterii and S. couchii, and I'm wondering if they could be hybrids. Certain characteristics look like couchii to me, including the dominant yellow coloration and the very slight boss between the eyes (or absence of).  I only heard one spadefoot calling, but was unable to get a recording.

Weather at the time was air temperature mid-50s, light rain falling after heavier rain earlier that day, light north wind, barometric pressure 30.22 in Hg.",1,30.09197,-97.2019216667,,,,Bastrop,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
40866725,2020-03-26,2020-03-26 20:54:52 UTC,https://www.inaturalist.org/observations/40866725,https://inaturalist-open-data.s3.amazonaws.com/photos/64789551/medium.jpg,,2,30.8285051874,-116.0741926822,,,,Ensenada,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
40883253,2020-03-27,2020-03-28 02:20:00 UTC,https://www.inaturalist.org/observations/40883253,https://inaturalist-open-data.s3.amazonaws.com/photos/64816617/medium.jpeg,DOR,5,28.1551100969,-98.6455576167,,,,McMullen,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
40883441,2020-03-27,2020-03-28 03:06:00 UTC,https://www.inaturalist.org/observations/40883441,https://inaturalist-open-data.s3.amazonaws.com/photos/64817009/medium.jpeg,AOR,3,28.152816973,-98.6401757856,,,,McMullen,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
40883448,2020-03-27,2020-03-28 03:15:00 UTC,https://www.inaturalist.org/observations/40883448,https://inaturalist-open-data.s3.amazonaws.com/photos/64817046/medium.jpeg,AOR,3,28.1351658812,-98.5928961007,,,,McMullen,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
41013674,2020-03-10,2020-03-11 04:37:00 UTC,https://www.inaturalist.org/observations/41013674,https://inaturalist-open-data.s3.amazonaws.com/photos/65035667/medium.jpg,,3,36.4886330111,-121.0221871052,,,,San Benito,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41073177,2020-03-26,2020-03-26 20:55:00 UTC,https://www.inaturalist.org/observations/41073177,https://inaturalist-open-data.s3.amazonaws.com/photos/65122615/medium.jpg,dav,4,30.9152989803,-116.0697169986,,,,Ensenada,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41085559,2020-03-30,2020-03-30 22:37:36 UTC,https://www.inaturalist.org/observations/41085559,https://inaturalist-open-data.s3.amazonaws.com/photos/65144663/medium.jpg,"",3,32.7077444025,-116.7947001984,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41090367,2020-03-29,2020-03-29 20:22:48 UTC,https://www.inaturalist.org/observations/41090367,https://inaturalist-open-data.s3.amazonaws.com/photos/65153738/medium.jpg,,3,32.3289992646,-116.5802034413,,,,Tecate,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41161624,2020-03-31,2020-04-01 02:45:00 UTC,https://www.inaturalist.org/observations/41161624,https://inaturalist-open-data.s3.amazonaws.com/photos/65274636/medium.jpeg,"GEOPRIVACY NOTE:
All my observations are posted with “obscured” geoprivacy. This means the exact location for each observation is masked somewhat within the red box that shows up on the standard browser viewer. I’m happy to provide more habitat description if requested — as the map may not be too precise in the public view. 

A REQUEST: 
When recommending an identification, please adhere to current standards of taxonomy as deployed by iNaturalist at this time — as opposed to identifying and classifying organisms based on personal beliefs about what taxonomy can, should, or of right ought to be in opposition to iNaturalist’s current taxonomy. Comments noting such taxonomic disagreements, however, are welcomed and encouraged. I prefer my observations to be inline with current taxonomic standards as deployed by iNaturalist (as opposed to my personal beliefs) so that this and other observations are readily accessible to iNaturalist users with greater efficiency and usability. This has been an issue in the past with some folks in the herpetological circles. Thanks! 

If you have any questions regarding this observation, feel free to contact me or leave a comment below!

Janson Jones, 
http://floridensis.com.  
",2,29.3055350557,-81.167205238,,,,Volusia,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
41166250,2020-03-26,2020-03-26 15:30:24 UTC,https://www.inaturalist.org/observations/41166250,https://inaturalist-open-data.s3.amazonaws.com/photos/65281921/medium.jpg,,1,35.91805,-75.70426167,,,,Dare,North Carolina,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
41254324,2020-03-30,2020-03-31 01:12:00 UTC,https://www.inaturalist.org/observations/41254324,https://inaturalist-open-data.s3.amazonaws.com/photos/65428084/medium.jpeg,,1,30.2279051205,-97.3265122534,,,,Bastrop,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
41254334,2020-03-30,2020-03-31 02:03:00 UTC,https://www.inaturalist.org/observations/41254334,https://inaturalist-open-data.s3.amazonaws.com/photos/65428285/medium.jpeg,,1,30.2279051205,-97.3265122534,,,,Bastrop,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
41254337,2020-03-30,2020-03-31 02:39:00 UTC,https://www.inaturalist.org/observations/41254337,https://inaturalist-open-data.s3.amazonaws.com/photos/65428345/medium.jpeg,,1,30.2279051205,-97.3265122534,,,,Bastrop,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
41290126,2020-02-15,2020-02-15 18:58:00 UTC,https://www.inaturalist.org/observations/41290126,https://inaturalist-open-data.s3.amazonaws.com/photos/65490455/medium.jpg,"Seen on a sunny day, found in a pole hole near water by my niece *only using this because it's the due date and I don't have enough observations, otherwise I would have found an undisturbed frog or something* *he was released back into the wild after the photos* This small toad was about 1-2 inches. He was earth toned with small red bumps all over his back. The earth tones make up a sort of striping on his back. Did not make any sound while I was near. His eyes are large, wide-set and his little frog hands were white and small. 
https://nhpbs.org/wild/bufonidae.asp",3,28.2224569835,-82.6308906358,,,,Pasco,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
41331579,2020-04-02,2020-04-02 23:42:37 UTC,https://www.inaturalist.org/observations/41331579,https://inaturalist-open-data.s3.amazonaws.com/photos/65557256/medium.jpg,,3,30.9472575057,-116.108317176,,,,Ensenada,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41331750,2020-04-02,2020-04-02 23:23:32 UTC,https://www.inaturalist.org/observations/41331750,https://inaturalist-open-data.s3.amazonaws.com/photos/65557596/medium.jpg,,2,30.9911827426,-116.1694536778,,,,Ensenada,Baja California,Mexico,sapo de espuelas occidental,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41333056,2020-04-02,2020-04-02 23:24:16 UTC,https://www.inaturalist.org/observations/41333056,https://inaturalist-open-data.s3.amazonaws.com/photos/65559875/medium.jpg,,1,30.9737062628,-116.1420286199,,,,Ensenada,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41344373,2020-04-01,2020-04-02 04:24:59 UTC,https://www.inaturalist.org/observations/41344373,https://inaturalist-open-data.s3.amazonaws.com/photos/65580359/medium.jpg,,2,30.8627213062,-115.6637787327,,,,Ensenada,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41347108,2020-04-03,2020-04-03 23:43:38 UTC,https://www.inaturalist.org/observations/41347108,https://inaturalist-open-data.s3.amazonaws.com/photos/65585216/medium.jpg,"Saved! I rescued hundreds of tadpoles from my rainwater collection pond that dried up rapidly.  I could not leave them to turn to goo, so scooped up the muddy puddle and I put them in my water ballast. From Apr 3rd to April 29. Update to follow. ",2,33.1556826708,-116.947849519,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41366258,2020-04-04,2020-04-04 15:17:00 UTC,https://www.inaturalist.org/observations/41366258,https://static.inaturalist.org/photos/65618010/medium.jpg,,2,30.112303147,-81.6093894376,,,,Saint Johns,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
41420783,2020-04-03,2020-04-04 01:02:18 UTC,https://www.inaturalist.org/observations/41420783,https://inaturalist-open-data.s3.amazonaws.com/photos/65709415/medium.jpg,,2,32.9572055398,-117.2923298382,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41606319,2020-04-05,2020-04-06 02:43:00 UTC,https://www.inaturalist.org/observations/41606319,https://inaturalist-open-data.s3.amazonaws.com/photos/66003309/medium.jpeg,"GEOPRIVACY NOTE:
All my observations are posted with “obscured” geoprivacy. This means the exact location for each observation is masked somewhat within the red box that shows up on the standard browser viewer. I’m happy to provide more habitat description if requested — as the map may not be too precise in the public view. 

A REQUEST: 
When recommending an identification, please adhere to current standards of taxonomy as deployed by iNaturalist at this time — as opposed to identifying and classifying organisms based on personal beliefs about what taxonomy can, should, or of right ought to be in opposition to iNaturalist’s current taxonomy. Comments noting such taxonomic disagreements, however, are welcomed and encouraged. I prefer my observations to be inline with current taxonomic standards as deployed by iNaturalist (as opposed to my personal beliefs) so that this and other observations are readily accessible to iNaturalist users with greater efficiency and usability. This has been an issue in the past with some folks in the herpetological circles. Thanks! 

If you have any questions regarding this observation, feel free to contact me or leave a comment below!

Janson Jones, 
http://floridensis.com.  ",1,29.284943124,-81.0108696847,,,,Volusia,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
41606320,2020-04-06,2020-04-06 04:03:00 UTC,https://www.inaturalist.org/observations/41606320,https://inaturalist-open-data.s3.amazonaws.com/photos/66003324/medium.jpeg,"GEOPRIVACY NOTE:
All my observations are posted with “obscured” geoprivacy. This means the exact location for each observation is masked somewhat within the red box that shows up on the standard browser viewer. I’m happy to provide more habitat description if requested — as the map may not be too precise in the public view. 

A REQUEST: 
When recommending an identification, please adhere to current standards of taxonomy as deployed by iNaturalist at this time — as opposed to identifying and classifying organisms based on personal beliefs about what taxonomy can, should, or of right ought to be in opposition to iNaturalist’s current taxonomy. Comments noting such taxonomic disagreements, however, are welcomed and encouraged. I prefer my observations to be inline with current taxonomic standards as deployed by iNaturalist (as opposed to my personal beliefs) so that this and other observations are readily accessible to iNaturalist users with greater efficiency and usability. This has been an issue in the past with some folks in the herpetological circles. Thanks! 

If you have any questions regarding this observation, feel free to contact me or leave a comment below!

Janson Jones, 
http://floridensis.com.  ",2,29.293244189,-81.0987790234,,,,Volusia,Florida,United States,Eastern Spadefoot,Scaphiopus holbrookii,Eastern Spadefoot,Amphibia,26695,Scaphiopodidae,Scaphiopus,Scaphiopus holbrookii
41632984,2020-04-07,2020-04-07 20:05:20 UTC,https://www.inaturalist.org/observations/41632984,https://inaturalist-open-data.s3.amazonaws.com/photos/66045720/medium.jpeg,,2,32.9881236556,-117.2590272367,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41663238,2020-04-07,2020-04-07 22:07:44 UTC,https://www.inaturalist.org/observations/41663238,https://inaturalist-open-data.s3.amazonaws.com/photos/66096229/medium.jpg,Different than the typical toad I find at my house. Not as bumpy and bigger eyes. ,3,33.3554913249,-96.9215108504,,,,Denton,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
41685803,2020-04-07,2020-04-08 02:19:00 UTC,https://www.inaturalist.org/observations/41685803,https://inaturalist-open-data.s3.amazonaws.com/photos/66133629/medium.jpeg,AOR,3,28.1720422258,-98.6841192094,,,,McMullen,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
41686209,2020-04-07,2020-04-08 04:14:00 UTC,https://www.inaturalist.org/observations/41686209,https://inaturalist-open-data.s3.amazonaws.com/photos/66134406/medium.jpeg,AOR,3,27.9297358681,-97.8506202121,,,,Nueces,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
41704146,2020-04-07,2020-04-08 02:08:27 UTC,https://www.inaturalist.org/observations/41704146,https://inaturalist-open-data.s3.amazonaws.com/photos/66163144/medium.jpeg,,1,28.11089161,-98.03646701,,,,Live Oak,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
41704190,2020-04-07,2020-04-08 02:34:16 UTC,https://www.inaturalist.org/observations/41704190,https://inaturalist-open-data.s3.amazonaws.com/photos/66163218/medium.jpeg,,1,28.11749281,-98.00759733,,,,Live Oak,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
41704206,2020-04-07,2020-04-08 02:35:48 UTC,https://www.inaturalist.org/observations/41704206,https://inaturalist-open-data.s3.amazonaws.com/photos/66163249/medium.jpeg,,1,28.11768395,-98.00795375,,,,Live Oak,Texas,United States,Hurter's Spadefoot,Scaphiopus hurterii,Hurter's Spadefoot,Amphibia,26693,Scaphiopodidae,Scaphiopus,Scaphiopus hurterii
41717652,2020-04-05,2020-04-06 02:53:00 UTC,https://www.inaturalist.org/observations/41717652,https://inaturalist-open-data.s3.amazonaws.com/photos/66184847/medium.jpg,,3,19.99342762,-99.163031,,,,Apaxco,México,Mexico,Sapo montícola de espuela,Spea multiplicata,Mexican Spadefoot,Amphibia,26698,Scaphiopodidae,Spea,Spea multiplicata
41744177,2020-04-07,2020-04-08 00:07:55 UTC,https://www.inaturalist.org/observations/41744177,https://inaturalist-open-data.s3.amazonaws.com/photos/66230308/medium.jpg,,3,30.8888776656,-116.0250776452,,,,Ensenada,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41765736,2020-04-07,2020-04-08 00:06:31 UTC,https://www.inaturalist.org/observations/41765736,https://inaturalist-open-data.s3.amazonaws.com/photos/66265675/medium.jpg,,3,30.8504437178,-116.1299229347,,,,Ensenada,Baja California,Mexico,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41820784,2020-04-09,2020-04-10 05:08:04 UTC,https://www.inaturalist.org/observations/41820784,https://inaturalist-open-data.s3.amazonaws.com/photos/66359610/medium.jpg,,6,32.624773971,-116.6485870168,,,,San Diego,California,United States,Western Spadefoot,Spea hammondii,Western Spadefoot,Amphibia,26702,Scaphiopodidae,Spea,Spea hammondii
41821613,2020-04-09,2020-04-10 01:49:00 UTC,https://www.inaturalist.org/observations/41821613,https://inaturalist-open-data.s3.amazonaws.com/photos/66360729/medium.jpeg,AOR,4,27.8869539177,-98.0396249099,,,,Jim Wells,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
41821958,2020-04-09,2020-04-10 02:24:00 UTC,https://www.inaturalist.org/observations/41821958,https://inaturalist-open-data.s3.amazonaws.com/photos/66361168/medium.jpeg,AOR,5,27.8627070224,-97.9045018939,,,,Nueces,Texas,United States,Couch's Spadefoot,Scaphiopus couchii,Couch's Spadefoot,Amphibia,26691,Scaphiopodidae,Scaphiopus,Scaphiopus couchii
